customer_id,age,region,employment_type,industry,vintage,annual_income,bureau_score,dti,utilization,ltv,ead,lgd_actual,pd_score,default_flag,month
2164,30,West,Salaried,Construction,2025Q2,105737.0,756.0,61.1,87.39,56.83,88903.0,0.5565,0.87628,0,2026_04
2165,27,South,SelfEmployed,Manufacturing,2024Q4,52627.78,719.0,40.34,70.03,80.51,36642.0,0.3863,0.72126,0,2026_04
2166,48,West,Salaried,IT,2025Q2,89883.0,615.0,41.57,43.63,51.31,184535.0,0.294,0.44573,0,2026_04
2167,66,East,SelfEmployed,Healthcare,2025Q1,89119.48000000001,777.0,22.26,56.48,56.46,84802.0,0.4618,0.2464,0,2026_04
2168,45,North,Salaried,Healthcare,2025Q2,73484.0,676.0,53.26,67.07,89.78,79714.0,0.1576,0.85459,0,2026_04
2169,66,East,Salaried,IT,2025Q1,77103.36,700.0,35.3,83.74,75.15,215635.0,0.5603,0.77576,0,2026_04
2170,48,South,Salaried,IT,2025Q4,94747.29999999999,727.0,54.55,84.97,90.58,131184.0,0.4233,0.9135,1,2026_04
2171,22,East,Salaried,Healthcare,2025Q4,99602.0,681.0,34.54,88.79,90.12,56512.0,0.6133,0.85623,0,2026_04
2172,37,North,SelfEmployed,Construction,2024Q4,91204.0,752.0,16.51,77.96,43.49,24359.0,0.426,0.33696,0,2026_04
2173,24,North,Salaried,IT,2025Q2,79676.0,649.0,20.38,18.21,92.53,58628.0,0.3786,0.18244,1,2026_04
2174,33,West,SelfEmployed,Manufacturing,2024Q4,94684.0,678.0,58.69,72.29,42.81,101895.0,0.2775,0.78191,1,2026_04
2175,38,North,Salaried,Manufacturing,2025Q2,29462.0,777.0,25.52,78.31,90.91,114263.0,0.2974,0.64359,1,2026_04
2176,23,West,Salaried,Construction,2024Q4,116889.0,711.0,25.86,84.01,70.07,31001.0,0.2011,0.66407,0,2026_04
2177,57,South,Business,Transport,2025Q4,72084.84,652.0,65.76,88.23,69.33,46418.0,0.5873,0.94619,0,2026_04
2178,53,East,SelfEmployed,Retail,2025Q4,61626.0,714.0,49.46,50.82,79.23,9244.0,0.3659,0.6427,0,2026_04
2179,61,East,Salaried,Construction,2024Q4,94987.0,732.0,16.86,63.96,88.36,93198.0,0.4544,0.43937,0,2026_04
2180,44,South,Salaried,Healthcare,2025Q2,88628.84,623.0,18.62,5.86,73.94,22029.0,0.4735,0.08779,0,2026_04
2181,28,South,Salaried,Retail,2025Q3,52253.659999999996,801.0,26.34,56.55,63.4,53057.0,0.3231,0.29138,1,2026_04
2182,55,North,Salaried,Healthcare,2025Q2,81688.0,808.0,45.64,47.59,46.15,39013.0,0.2537,0.32047,0,2026_04
2183,22,North,SelfEmployed,Manufacturing,2024Q4,80933.0,717.0,55.17,91.61,83.41,117130.0,0.264,0.92739,0,2026_04
2184,53,South,SelfEmployed,IT,2025Q2,74543.87999999999,699.0,26.47,86.15,47.06,95676.0,0.1643,0.59444,0,2026_04
2185,32,East,Salaried,Healthcare,2025Q1,110952.0,711.0,62.24,76.78,79.95,43757.0,0.2157,0.90265,0,2026_04
2186,42,West,Business,Manufacturing,2025Q2,79496.0,759.0,16.55,10.13,69.04,81468.0,0.4142,0.05189,0,2026_04
2187,33,West,Salaried,Construction,2025Q4,76752.0,735.0,22.46,41.18,61.22,117342.0,0.4728,0.18882,0,2026_04
2188,30,West,Salaried,Healthcare,2025Q4,62991.0,723.0,68.23,67.64,73.71,90452.0,0.3507,0.87633,0,2026_04
2189,37,West,Salaried,Manufacturing,2025Q1,54628.68,786.0,18.08,7.67,82.48,6885.0,0.4608,0.05875,0,2026_04
2190,63,East,Salaried,IT,2025Q2,89801.0,772.0,63.29,26.22,91.76,368050.0,0.4637,0.56071,0,2026_04
2191,25,South,Salaried,Healthcare,2025Q3,64158.759999999995,657.0,52.24,84.88,54.56,106555.0,0.3123,0.85927,1,2026_04
2192,29,West,Salaried,Transport,2025Q2,75302.0,759.0,14.39,16.68,92.09,160547.0,0.4805,0.09284,0,2026_04
2193,33,East,Salaried,Manufacturing,2025Q4,84954.0,773.0,39.02,9.62,92.85,44101.0,0.3305,0.18328,0,2026_04
2194,43,East,Salaried,Healthcare,2025Q4,81592.0,725.0,41.14,57.25,84.75,38036.0,0.2985,0.63095,0,2026_04
2195,50,North,SelfEmployed,IT,2024Q4,83374.0,743.0,65.93,90.18,88.48,50455.0,0.3603,0.95128,1,2026_04
2196,63,South,Salaried,Healthcare,2025Q4,78286.01999999999,693.0,35.27,80.12,78.08,296589.0,0.1809,0.76523,0,2026_04
2197,24,South,Salaried,Healthcare,2024Q4,89878.09999999999,644.0,36.81,92.73,42.15,58541.0,0.3456,0.77428,0,2026_04
2198,41,West,SelfEmployed,Transport,2025Q4,146026.0,814.0,16.75,72.82,71.63,69943.0,0.073,0.36428,0,2026_04
2199,63,South,Business,Manufacturing,2025Q4,104089.01999999999,636.0,48.35,44.36,81.1,268183.0,0.431,0.65207,0,2026_04
2200,29,South,Business,Retail,2025Q3,66686.42,802.0,22.65,90.2,91.79,56804.0,0.1947,0.70163,0,2026_04
2201,27,West,Salaried,Healthcare,2024Q4,110388.0,706.0,14.65,43.4,71.37,73938.0,0.3492,0.1976,0,2026_04
2202,36,North,Salaried,Retail,2024Q4,53655.0,779.0,69.82,36.51,83.68,28912.0,0.5281,0.68133,0,2026_04
2203,43,South,Salaried,Construction,2025Q4,61893.35999999999,711.0,26.18,45.34,78.78,285367.0,0.3586,0.337,0,2026_04
2204,43,North,Salaried,Healthcare,2024Q4,97672.0,762.0,18.46,78.26,55.44,42981.0,0.1228,0.40659,0,2026_04
2205,51,East,Business,Retail,2025Q4,96897.0,735.0,51.97,87.59,48.51,64816.0,0.3655,0.81343,1,2026_04
2206,25,West,Salaried,Construction,2025Q4,95038.0,673.0,59.3,37.19,81.3,7047.0,0.3193,0.66599,1,2026_04
2207,26,South,Salaried,Transport,2025Q2,61328.42,717.0,13.84,46.6,52.86,64898.0,0.4618,0.15136,0,2026_04
2208,21,West,Salaried,Manufacturing,2024Q4,65414.0,702.0,16.32,85.85,53.46,69284.0,0.3364,0.5074,0,2026_04
2209,68,South,Salaried,Healthcare,2025Q1,72019.6792,745.0,15.41,9.23,75.42,54635.0,0.4838,0.05684,0,2026_04
2210,48,West,SelfEmployed,Manufacturing,2024Q4,73693.0,718.0,12.82,75.55,83.4,21654.0,0.4023,0.49873,0,2026_04
2211,38,West,Salaried,Construction,2024Q4,102204.0,726.0,49.57,45.88,72.03,107123.0,0.455,0.55044,0,2026_04
2212,44,West,Salaried,Manufacturing,2025Q3,73067.0,654.0,45.3,38.89,88.67,19338.0,0.3388,0.58698,0,2026_04
2213,33,North,Salaried,Manufacturing,2025Q1,66543.6,640.0,49.77,45.22,51.63,22932.0,0.504,0.53023,0,2026_04
2214,53,West,Salaried,IT,2025Q1,36205.68,714.0,40.34,42.68,53.88,60958.0,0.2886,0.34166,0,2026_04
2215,30,East,Salaried,Construction,2025Q3,101883.0,720.0,59.05,73.1,75.03,170774.0,0.1301,0.85837,0,2026_04
2216,27,South,Salaried,Manufacturing,2025Q3,82775.45999999999,652.0,42.8,88.52,85.62,70719.0,0.2186,0.89763,0,2026_04
2217,57,West,Salaried,Retail,2024Q4,22850.0,741.0,65.12,49.23,69.66,90088.0,0.3645,0.71683,0,2026_04
2218,52,South,SelfEmployed,Construction,2025Q2,85657.5,744.0,39.14,79.95,40.57,45708.0,0.3825,0.59741,1,2026_04
2219,65,West,Business,IT,2025Q3,69971.0,719.0,57.44,70.88,77.23,45641.0,0.3686,0.84404,0,2026_04
2220,42,North,Business,Healthcare,2025Q1,91447.08,711.0,34.44,34.76,84.75,135520.0,0.4962,0.35233,0,2026_04
2221,36,East,Business,Transport,2025Q1,71182.24,640.0,36.11,57.86,55.21,173265.0,0.3727,0.52088,0,2026_04
2222,44,South,Salaried,Manufacturing,2024Q4,56297.53999999999,639.0,60.94,65.01,42.98,159128.0,0.3895,0.77666,1,2026_04
2223,34,North,Salaried,Retail,2025Q2,123226.0,732.0,16.46,7.11,68.49,112599.0,0.4676,0.05054,0,2026_04
2224,31,North,Salaried,IT,2025Q4,119299.0,664.0,43.9,40.64,42.32,91994.0,0.1488,0.3524,0,2026_04
2225,39,North,SelfEmployed,Construction,2025Q3,75358.0,668.0,53.58,94.34,62.88,26784.0,0.4368,0.91453,0,2026_04
2226,43,South,Business,Transport,2025Q3,83957.04,725.0,55.03,62.35,40.98,49136.0,0.508,0.62009,0,2026_04
2227,54,South,SelfEmployed,Transport,2024Q4,64407.85999999999,822.0,45.49,35.08,52.37,44372.0,0.4361,0.2332,0,2026_04
2228,60,East,Salaried,Manufacturing,2025Q2,37338.0,688.0,36.88,27.5,61.39,76886.0,0.3878,0.23783,0,2026_04
2229,33,South,Business,IT,2025Q1,97672.2416,823.0,25.65,23.85,46.14,126107.0,0.4463,0.06532,0,2026_04
2230,59,South,Salaried,IT,2025Q1,51936.4288,706.0,64.57,41.15,46.28,57749.0,0.0925,0.56298,0,2026_04
2231,64,East,Salaried,Retail,2025Q4,111839.0,741.0,32.19,22.39,85.49,12769.0,0.3344,0.21248,0,2026_04
2232,48,North,Salaried,Healthcare,2025Q1,89636.52,763.0,57.94,17.17,42.28,176930.0,0.1942,0.2121,0,2026_04
2233,60,West,Salaried,Healthcare,2025Q3,87179.0,767.0,11.9,37.77,77.89,39020.0,0.396,0.13425,0,2026_04
2234,36,West,Salaried,Healthcare,2025Q4,78977.0,729.0,23.93,59.63,84.8,40552.0,0.2295,0.46059,0,2026_04
2235,48,East,Salaried,Transport,2025Q2,97536.0,697.0,30.74,18.18,47.19,114851.0,0.452,0.10586,0,2026_04
2236,24,East,Salaried,Transport,2025Q4,56740.0,756.0,50.29,8.99,50.75,50964.0,0.3001,0.14352,0,2026_04
2237,48,West,Salaried,Construction,2025Q2,113360.0,733.0,29.16,8.12,75.28,74363.0,0.1956,0.10071,0,2026_04
2238,32,North,SelfEmployed,Transport,2025Q1,76893.6,686.0,12.48,29.06,57.36,92322.0,0.2367,0.0934,0,2026_04
2239,36,North,Salaried,Transport,2024Q4,117376.0,787.0,20.43,22.11,66.2,81216.0,0.1924,0.08164,0,2026_04
2240,69,North,Salaried,IT,2025Q4,76942.0,735.0,25.55,53.53,85.98,61358.0,0.3458,0.41837,0,2026_04
2241,56,West,SelfEmployed,Construction,2025Q4,83563.0,669.0,20.56,46.01,47.59,79774.0,0.424,0.20447,0,2026_04
2242,40,North,Business,IT,2025Q3,86597.0,662.0,22.22,34.23,74.08,372283.0,0.2726,0.23196,0,2026_04
2243,46,East,Salaried,Retail,2025Q3,94400.0,818.0,56.14,80.02,91.83,181110.0,0.1749,0.86895,0,2026_04
2244,46,West,Salaried,Retail,2025Q2,125272.0,683.0,34.72,50.45,43.16,143242.0,0.3483,0.33439,0,2026_04
2245,42,West,Salaried,Construction,2024Q4,69048.0,751.0,34.31,13.24,43.3,102370.0,0.3457,0.07839,0,2026_04
2246,29,South,Salaried,Construction,2025Q3,72193.87999999999,731.0,68.0,31.62,70.51,238956.0,0.2901,0.60133,0,2026_04
2247,25,North,Salaried,Transport,2025Q3,79519.0,750.0,36.8,92.6,92.8,143928.0,0.2558,0.86009,0,2026_04
2248,37,West,SelfEmployed,Retail,2025Q1,20344.88,815.0,65.66,92.93,52.13,193996.0,0.5036,0.8864,1,2026_04
2249,69,East,Salaried,Manufacturing,2025Q1,60836.840000000004,765.0,27.94,27.92,58.19,198856.0,0.2789,0.12763,1,2026_04
2250,54,North,SelfEmployed,Healthcare,2025Q3,67754.0,756.0,34.04,20.05,45.43,125360.0,0.1771,0.10142,0,2026_04
2251,22,North,SelfEmployed,Transport,2025Q2,145953.0,699.0,33.78,49.61,59.92,113063.0,0.3394,0.37916,0,2026_04
2252,27,West,Business,Healthcare,2024Q4,86462.0,673.0,42.76,48.33,42.44,62113.0,0.4133,0.40473,0,2026_04
2253,56,East,Salaried,Retail,2025Q3,92337.0,843.0,45.05,41.91,61.4,302150.0,0.4053,0.30146,0,2026_04
2254,33,West,Business,Healthcare,2025Q2,43283.0,708.0,24.89,52.64,70.55,74662.0,0.1581,0.35541,0,2026_04
2255,40,West,Salaried,Manufacturing,2025Q2,78432.0,704.0,57.62,25.9,93.63,35492.0,0.4961,0.57089,0,2026_04
2256,50,East,Salaried,Manufacturing,2025Q3,103402.0,726.0,39.79,15.34,85.01,100025.0,0.3752,0.23154,0,2026_04
2257,50,South,Salaried,IT,2025Q2,134341.03999999998,721.0,10.42,56.34,85.21,67348.0,0.4185,0.2979,0,2026_04
2258,31,South,Salaried,Construction,2025Q4,59119.42,798.0,45.48,88.93,52.55,37900.0,0.6682,0.74323,0,2026_04
2259,51,South,SelfEmployed,Healthcare,2025Q2,32534.339999999997,740.0,57.88,17.4,44.8,39480.0,0.4411,0.23805,0,2026_04
2260,23,South,Salaried,Manufacturing,2025Q3,56979.03999999999,638.0,25.03,68.43,73.17,78663.0,0.4186,0.59265,0,2026_04
2261,22,West,Salaried,Construction,2025Q2,60717.0,674.0,12.27,44.41,68.66,82103.0,0.3229,0.19873,0,2026_04
2262,68,East,Salaried,Construction,2025Q3,60951.0,711.0,58.43,31.46,68.41,28213.0,0.3494,0.50299,0,2026_04
2263,23,West,Salaried,IT,2025Q1,94472.96,766.0,68.58,81.78,46.0,57493.0,0.2055,0.85976,0,2026_04
2264,35,South,Salaried,Construction,2025Q3,83255.79999999999,626.0,14.59,46.08,67.16,147530.0,0.3601,0.25711,0,2026_04
2265,37,East,SelfEmployed,Construction,2025Q2,51790.0,737.0,66.28,57.5,48.27,12263.0,0.5451,0.71095,1,2026_04
2266,68,East,Salaried,Transport,2025Q3,115405.0,750.0,31.56,44.88,63.22,61700.0,0.4012,0.28492,0,2026_04
2267,27,East,Salaried,Retail,2024Q4,127326.0,759.0,66.49,12.31,43.42,74763.0,0.6176,0.25291,0,2026_04
2268,68,East,Salaried,IT,2025Q3,37375.0,706.0,48.93,58.54,87.13,116188.0,0.4136,0.74308,0,2026_04
2269,25,North,Salaried,IT,2025Q3,109441.0,768.0,63.41,42.7,40.72,63191.0,0.3836,0.47598,1,2026_04
2270,54,South,Salaried,Healthcare,2024Q4,71202.18,665.0,57.15,12.81,91.66,55762.0,0.3334,0.4644,0,2026_04
2271,53,North,Salaried,Construction,2024Q4,56450.0,762.0,11.68,58.62,87.46,112166.0,0.5866,0.30398,1,2026_04
2272,65,South,Business,Healthcare,2024Q4,41002.799999999996,707.0,13.93,5.89,81.39,70558.0,0.2943,0.06078,0,2026_04
2273,36,South,Salaried,Transport,2025Q4,64559.2,712.0,41.54,23.77,94.04,252057.0,0.2628,0.36654,0,2026_04
2274,57,East,Salaried,Manufacturing,2025Q3,66954.0,712.0,17.78,75.3,42.96,113001.0,0.2442,0.35969,0,2026_04
2275,23,West,Salaried,Construction,2024Q4,83687.0,746.0,37.66,8.41,75.29,129308.0,0.6214,0.13621,0,2026_04
2276,67,East,SelfEmployed,Manufacturing,2024Q4,133651.0,649.0,67.28,63.2,86.71,77095.0,0.3677,0.90836,0,2026_04
2277,68,East,Salaried,Retail,2025Q1,61917.840000000004,759.0,27.69,90.47,46.96,272705.0,0.3601,0.59099,0,2026_04
2278,63,South,Salaried,Transport,2025Q4,42145.84,758.0,39.33,20.41,72.16,49417.0,0.4125,0.19741,0,2026_04
2279,41,East,SelfEmployed,Construction,2025Q3,71746.0,693.0,33.06,42.54,61.67,32716.0,0.3198,0.32097,0,2026_04
2280,61,North,Salaried,Healthcare,2025Q2,106050.0,710.0,47.79,56.79,63.97,68485.0,0.2584,0.61338,1,2026_04
2281,28,South,Salaried,Healthcare,2025Q4,69379.51999999999,663.0,21.63,45.54,90.19,60851.0,0.2526,0.38859,0,2026_04
2282,42,South,Salaried,Construction,2025Q4,90509.78,646.0,25.6,60.83,69.63,66381.0,0.2485,0.49845,0,2026_04
2283,25,South,Salaried,Healthcare,2025Q1,72859.4,721.0,61.53,41.37,45.13,291949.0,0.1098,0.51056,0,2026_04
2284,37,North,Salaried,Construction,2025Q3,81529.0,721.0,58.68,18.37,91.55,42037.0,0.3571,0.48061,0,2026_04
2285,57,North,Salaried,IT,2025Q3,119681.0,691.0,57.35,13.01,50.19,70062.0,0.163,0.25749,0,2026_04
2286,34,South,Salaried,Healthcare,2024Q4,52449.18,641.0,56.26,72.0,89.1,23316.0,0.4159,0.90289,1,2026_04
2287,59,West,Salaried,Construction,2024Q4,53984.0,735.0,37.57,26.48,93.4,275157.0,0.4503,0.32692,0,2026_04
2288,61,South,Salaried,Construction,2025Q4,53843.2,690.0,53.73,81.27,88.28,14376.0,0.2777,0.90672,0,2026_04
2289,48,South,Business,Healthcare,2025Q1,76649.81839999999,669.0,33.23,71.87,77.24,80915.0,0.3904,0.69824,0,2026_04
2290,51,North,SelfEmployed,IT,2025Q3,81336.0,780.0,16.04,9.45,80.9,28599.0,0.4372,0.05721,0,2026_04
2291,37,East,SelfEmployed,Healthcare,2025Q1,89932.76000000001,656.0,33.6,23.11,78.49,27600.0,0.5306,0.26546,0,2026_04
2292,55,South,Salaried,Construction,2025Q2,73413.06,741.0,19.52,31.28,65.33,39401.0,0.3032,0.12699,0,2026_04
2293,60,North,Salaried,IT,2025Q3,75110.0,628.0,33.45,58.5,55.09,33798.0,0.1805,0.50876,1,2026_04
2294,42,South,Salaried,Manufacturing,2024Q4,82935.26,631.0,27.85,77.88,55.68,88306.0,0.2413,0.636,0,2026_04
2295,65,North,Salaried,Retail,2025Q4,122411.0,737.0,45.95,10.43,80.21,29954.0,0.1506,0.22117,0,2026_04
2296,68,North,Business,Healthcare,2025Q1,46867.560000000005,692.0,31.69,27.46,74.43,151488.0,0.4072,0.23959,0,2026_04
2297,49,North,Salaried,Transport,2024Q4,56996.0,646.0,52.34,38.86,72.17,185896.0,0.05,0.59124,0,2026_04
2298,30,North,Salaried,Construction,2025Q4,81027.0,762.0,40.73,21.5,75.89,232797.0,0.2297,0.2249,0,2026_04
2299,38,North,Salaried,IT,2024Q4,130812.0,730.0,65.17,54.08,82.61,25054.0,0.3514,0.8066,1,2026_04
2300,55,South,Salaried,IT,2025Q3,50016.46,593.0,15.46,48.02,81.16,42296.0,0.2206,0.36998,0,2026_04
2301,64,West,Salaried,Manufacturing,2025Q1,73370.0,763.0,51.26,33.48,45.8,52204.0,0.2468,0.29109,0,2026_04
2302,36,East,Salaried,Healthcare,2025Q2,58065.0,651.0,50.34,51.52,59.97,49245.0,0.4495,0.6275,0,2026_04
2303,69,South,Salaried,Transport,2024Q4,84556.76,616.0,67.04,37.02,54.52,128193.0,0.2156,0.67349,0,2026_04
2304,27,South,SelfEmployed,IT,2025Q1,24554.2664,665.0,32.29,35.89,69.6,91362.0,0.2951,0.31446,0,2026_04
2305,50,West,Salaried,Manufacturing,2025Q3,54096.0,708.0,28.33,28.89,43.38,38195.0,0.4615,0.12631,0,2026_04
2306,39,South,Business,Construction,2024Q4,105241.45999999999,714.0,20.34,53.64,81.94,60016.0,0.3053,0.3644,0,2026_04
2307,43,North,SelfEmployed,Manufacturing,2025Q3,80233.0,620.0,25.92,44.97,45.86,71454.0,0.6385,0.26941,0,2026_04
2308,28,East,Salaried,Healthcare,2025Q2,61366.0,632.0,40.11,22.67,54.93,64854.0,0.4814,0.24645,0,2026_04
2309,37,North,SelfEmployed,Manufacturing,2025Q2,78855.0,668.0,60.26,6.17,83.05,43679.0,0.4878,0.38877,0,2026_04
2310,41,South,Salaried,IT,2025Q4,73712.92,672.0,27.06,18.58,42.84,33633.0,0.1834,0.09361,0,2026_04
2311,46,South,Business,IT,2025Q4,88378.79999999999,752.0,19.46,8.86,76.31,123749.0,0.3382,0.06588,0,2026_04
2312,48,West,Salaried,Retail,2025Q4,28105.0,687.0,26.33,43.84,90.85,31958.0,0.3159,0.4031,0,2026_04
2313,59,South,Salaried,Manufacturing,2025Q3,50838.02,751.0,16.06,25.26,73.97,120025.0,0.3011,0.10052,0,2026_04
2314,53,East,Salaried,Construction,2025Q4,56128.0,770.0,65.6,42.84,79.2,86375.0,0.2857,0.68343,0,2026_04
2315,60,West,Salaried,Transport,2025Q1,88077.12000000001,741.0,62.36,34.65,83.57,40168.0,0.3338,0.62237,1,2026_04
2316,39,North,Business,Transport,2025Q3,79842.0,541.0,28.51,53.42,52.22,104526.0,0.0618,0.47506,0,2026_04
2317,49,South,Salaried,Healthcare,2025Q3,109054.09999999999,693.0,24.82,70.15,71.95,44299.0,0.2388,0.54733,1,2026_04
2318,40,South,Salaried,Retail,2025Q4,94685.26,701.0,64.32,48.14,57.0,108629.0,0.5519,0.68048,0,2026_04
2319,40,South,Salaried,Manufacturing,2025Q4,67070.87999999999,707.0,10.11,10.58,53.72,42148.0,0.2857,0.03642,0,2026_04
2320,30,South,Business,Construction,2025Q3,74035.34,595.0,46.03,6.58,50.59,78933.0,0.2715,0.19253,0,2026_04
2321,32,West,Salaried,Retail,2025Q2,112347.0,668.0,64.96,24.19,72.2,70670.0,0.3422,0.56532,0,2026_04
2322,53,East,Salaried,IT,2025Q2,115830.0,635.0,40.51,43.25,83.7,47422.0,0.3538,0.57125,0,2026_04
2323,45,East,Salaried,Healthcare,2025Q4,77608.0,659.0,10.18,9.04,88.17,58662.0,0.0797,0.07923,0,2026_04
2324,45,South,SelfEmployed,Manufacturing,2025Q2,52051.56,696.0,23.13,34.5,63.57,46610.0,0.3669,0.18366,0,2026_04
2325,24,West,Salaried,Transport,2025Q1,25279.760000000002,669.0,65.35,84.83,60.51,165977.0,0.4158,0.92188,1,2026_04
2326,24,West,Salaried,Construction,2025Q1,25274.24,663.0,11.02,13.1,77.8,44789.0,0.4206,0.07755,0,2026_04
2327,29,West,Salaried,IT,2025Q1,84457.84,699.0,33.69,90.37,82.92,69574.0,0.2374,0.83107,0,2026_04
2328,35,North,SelfEmployed,Retail,2025Q3,91300.0,683.0,57.38,82.1,53.93,16923.0,0.5349,0.85969,0,2026_04
2329,46,East,Salaried,Healthcare,2025Q3,63115.0,721.0,60.29,79.86,56.35,45203.0,0.5213,0.85201,0,2026_04
2330,35,North,Salaried,Retail,2025Q3,112537.0,687.0,38.66,82.73,69.34,114047.0,0.5108,0.78376,1,2026_04
2331,46,South,Salaried,Transport,2025Q3,70336.44,624.0,23.95,12.2,64.44,101971.0,0.4445,0.11492,0,2026_04
2332,48,North,SelfEmployed,Retail,2025Q3,65290.0,653.0,45.98,18.61,78.82,99260.0,0.3083,0.3493,1,2026_04
2333,27,East,Business,Construction,2025Q4,109279.0,692.0,25.83,17.09,67.75,71670.0,0.3505,0.12271,0,2026_04
2334,52,East,Salaried,IT,2025Q2,105964.0,685.0,25.32,15.01,46.14,87223.0,0.5208,0.07746,0,2026_04
2335,32,North,Salaried,Manufacturing,2025Q4,78710.0,632.0,58.46,34.49,49.13,200877.0,0.0763,0.51622,0,2026_04
2336,55,South,Salaried,Construction,2025Q2,87361.72,747.0,19.26,79.72,89.6,38291.0,0.2623,0.6129,0,2026_04
2337,52,South,Salaried,Transport,2025Q4,90327.42,727.0,10.33,27.68,52.51,172549.0,0.4051,0.06382,0,2026_04
2338,29,South,Salaried,Healthcare,2025Q1,116213.5536,677.0,30.21,26.98,42.75,39452.0,0.3227,0.14011,0,2026_04
2339,34,North,Salaried,Transport,2024Q4,76724.0,701.0,39.46,65.83,80.23,90390.0,0.302,0.692,0,2026_04
2340,33,South,Salaried,Transport,2025Q3,47472.82,651.0,52.3,13.72,77.62,40153.0,0.5451,0.36603,0,2026_04
2341,64,West,Business,Retail,2024Q4,95637.0,757.0,56.87,37.43,73.0,132372.0,0.4503,0.52207,0,2026_04
2342,53,North,Salaried,Healthcare,2024Q4,81555.0,824.0,49.81,31.59,67.62,29681.0,0.4654,0.30184,0,2026_04
2343,52,North,Salaried,Construction,2025Q1,76183.36,675.0,47.59,81.26,93.33,36194.0,0.2573,0.89647,1,2026_04
2344,39,South,Salaried,Transport,2024Q4,74465.86,777.0,49.94,51.31,46.59,67600.0,0.2834,0.43131,0,2026_04
2345,50,West,Salaried,Construction,2024Q4,40217.0,663.0,26.29,63.18,68.06,42130.0,0.3981,0.50486,0,2026_04
2346,36,East,Salaried,Manufacturing,2025Q1,79611.28,681.0,32.94,16.61,71.02,44478.0,0.4019,0.17409,0,2026_04
2347,32,East,Salaried,Retail,2025Q2,71021.0,789.0,46.99,88.6,41.24,67329.0,0.572,0.71654,0,2026_04
2348,30,South,Salaried,Construction,2025Q4,67936.62,703.0,13.93,34.02,62.66,30462.0,0.3945,0.12227,0,2026_04
2349,22,East,SelfEmployed,Healthcare,2024Q4,70046.0,748.0,27.72,68.62,83.05,79986.0,0.5491,0.56493,1,2026_04
2350,38,North,Business,Transport,2025Q3,79020.0,695.0,34.39,90.92,65.91,94628.0,0.4281,0.78961,0,2026_04
2351,33,East,Salaried,Manufacturing,2025Q1,79590.12000000001,611.0,42.01,50.78,88.14,24291.0,0.3225,0.69856,1,2026_04
2352,49,West,Salaried,Healthcare,2024Q4,79267.0,839.0,39.19,50.68,75.46,86762.0,0.2567,0.38792,0,2026_04
2353,44,East,Salaried,Retail,2025Q2,108870.0,698.0,53.09,15.55,82.13,84305.0,0.4465,0.36857,1,2026_04
2354,58,West,Salaried,Manufacturing,2025Q2,98904.0,719.0,38.41,40.12,84.25,99283.0,0.3059,0.43592,0,2026_04
2355,32,East,Salaried,Manufacturing,2025Q3,78172.0,670.0,64.25,81.72,77.92,79302.0,0.3364,0.9333,0,2026_04
2356,49,North,SelfEmployed,Manufacturing,2024Q4,54116.0,753.0,32.82,17.16,81.22,93544.0,0.251,0.16461,0,2026_04
2357,42,West,Business,Transport,2025Q3,94513.0,749.0,41.52,87.58,78.24,93328.0,0.3505,0.82352,1,2026_04
2358,56,North,Business,IT,2025Q2,72127.0,624.0,10.19,65.06,70.28,86836.0,0.4212,0.39426,0,2026_04
2359,21,South,Salaried,Manufacturing,2025Q2,71187.14,719.0,28.63,42.89,71.16,94910.0,0.3014,0.29967,0,2026_04
2360,63,North,SelfEmployed,Healthcare,2025Q4,47033.0,758.0,61.99,54.18,50.44,215086.0,0.2645,0.63031,0,2026_04
2361,60,North,SelfEmployed,Healthcare,2025Q2,90339.0,776.0,30.01,18.54,85.51,182912.0,0.358,0.15424,0,2026_04
2362,54,South,Salaried,Retail,2025Q1,125253.308,746.0,25.19,24.57,57.17,67535.0,0.4061,0.10676,0,2026_04
2363,54,South,Salaried,Construction,2025Q4,63302.42,750.0,42.61,30.78,69.47,47253.0,0.3488,0.29693,1,2026_04
2364,68,South,SelfEmployed,Construction,2025Q3,89831.09999999999,680.0,14.72,39.64,53.73,177961.0,0.5771,0.14217,0,2026_04
2365,53,East,Salaried,IT,2025Q2,111146.0,642.0,41.9,87.4,78.27,362884.0,0.3621,0.87856,0,2026_04
2366,24,North,Salaried,Transport,2025Q1,61571.920000000006,693.0,28.22,38.08,93.63,71697.0,0.412,0.37606,0,2026_04
2367,58,North,Salaried,Transport,2025Q4,20000.0,641.0,32.99,52.15,84.11,103755.0,0.456,0.57169,1,2026_04
2368,50,East,Salaried,Manufacturing,2025Q1,89596.96,669.0,57.48,19.58,74.05,58222.0,0.3976,0.44394,1,2026_04
2369,66,South,Salaried,IT,2025Q4,77064.01999999999,669.0,49.72,71.24,71.21,106058.0,0.2339,0.80771,0,2026_04
2370,40,East,Business,Retail,2025Q4,87783.0,658.0,36.77,55.43,66.94,18258.0,0.2509,0.54454,0,2026_04
2371,46,East,Salaried,Retail,2025Q4,81372.0,739.0,44.65,44.59,51.27,50661.0,0.2175,0.36871,0,2026_04
2372,35,West,Salaried,Construction,2025Q3,108995.0,654.0,56.01,90.25,59.14,121361.0,0.1916,0.90865,0,2026_04
