customer_id,age,region,employment_type,industry,annual_income,bureau_score,debt_to_income,utilization_rate,loan_to_value,ead,predicted_pd,actual_default
2318,53,South,Salaried,IT,78804.0,729.0,60.97,35.69,81.77,66308.0,0.5565,1
2319,30,South,Salaried,Retail,53936.0,796.0,46.64,84.02,44.07,45913.0,0.3852,0
2320,21,South,SelfEmployed,Retail,67923.0,728.0,60.08,6.26,86.0,39724.0,0.4228,0
2321,32,West,Salaried,Construction,85620.0,692.0,39.62,5.95,57.87,26286.0,0.2696,0
2322,63,East,Salaried,Manufacturing,54966.0,615.0,41.17,24.51,59.41,77940.0,0.5535,0
2323,49,East,Salaried,Construction,52479.0,774.0,46.97,38.83,49.89,29048.0,0.2585,0
2324,37,South,Salaried,IT,68941.0,692.0,32.26,32.21,85.94,59892.0,0.4325,0
2325,24,West,Salaried,IT,80429.0,658.0,39.8,79.24,62.26,56530.0,0.7084,0
2326,49,West,Salaried,IT,38143.0,744.0,42.81,67.08,42.69,104528.0,0.3957,0
2327,27,West,Salaried,Manufacturing,70150.0,746.0,67.21,80.41,93.14,188483.0,0.7872,0
2328,64,North,Salaried,Healthcare,85371.0,645.0,62.97,39.54,54.07,49326.0,0.6889,0
2329,33,East,Salaried,Manufacturing,89307.0,655.0,17.75,58.62,91.49,77846.0,0.5696,0
2330,25,North,Salaried,Construction,54925.0,734.0,12.48,51.39,56.57,59820.0,0.208,0
2331,26,South,Salaried,Healthcare,82439.0,773.0,50.82,47.73,85.73,38261.0,0.4476,0
2332,54,North,SelfEmployed,Healthcare,94874.0,680.0,12.95,30.93,76.53,108102.0,0.2896,1
2333,27,East,SelfEmployed,Construction,87134.0,688.0,13.62,68.83,87.37,73126.0,0.4925,0
2334,66,East,Salaried,Healthcare,66762.0,659.0,19.56,52.16,93.69,80392.0,0.5497,0
2335,48,North,Salaried,Retail,27296.0,774.0,31.1,12.07,87.93,93786.0,0.1831,0
2336,66,South,Salaried,Construction,79187.0,739.0,36.1,5.05,62.2,94125.0,0.1784,0
2337,30,South,Salaried,Construction,106571.0,633.0,41.16,6.83,84.8,55141.0,0.5156,0
2338,24,South,Salaried,Retail,91481.0,800.0,69.54,11.84,79.14,101239.0,0.3238,0
2339,23,North,Salaried,Manufacturing,90092.0,850.0,33.11,38.39,43.39,55203.0,0.088,0
2340,45,South,Salaried,Manufacturing,78370.0,592.0,24.57,32.51,91.14,32790.0,0.642,1
2341,43,West,SelfEmployed,Manufacturing,92936.0,721.0,44.52,19.1,65.63,76819.0,0.3192,0
2342,47,North,Salaried,Healthcare,81065.0,607.0,22.91,51.39,47.39,117912.0,0.5259,0
2343,34,North,Salaried,Retail,40074.0,682.0,66.43,92.32,63.4,42862.0,0.8479,1
2344,58,South,Salaried,Construction,92832.0,612.0,25.56,19.46,73.17,27158.0,0.471,0
2345,52,West,Salaried,Construction,57777.0,788.0,69.4,27.55,71.51,63780.0,0.395,0
2346,43,East,Salaried,Construction,76345.0,678.0,35.12,46.59,71.61,35475.0,0.5076,0
2347,67,East,Salaried,Healthcare,89784.0,761.0,58.76,62.68,54.07,45074.0,0.4927,0
2348,60,South,Salaried,Healthcare,60017.0,710.0,48.9,59.02,74.8,62771.0,0.6025,0
2349,57,East,Salaried,Manufacturing,55291.0,802.0,66.01,51.91,89.91,13615.0,0.5236,0
2350,23,North,SelfEmployed,Healthcare,84543.0,627.0,47.53,71.35,61.38,47642.0,0.7772,0
2351,55,East,Salaried,Manufacturing,52729.0,568.0,44.87,81.14,74.68,49421.0,0.8962,0
2352,33,West,Salaried,Manufacturing,71144.0,665.0,49.17,94.91,53.42,150942.0,0.781,0
2353,54,East,Salaried,Construction,97567.0,678.0,57.19,46.9,42.66,55372.0,0.5665,0
2354,44,West,Salaried,Healthcare,107530.0,604.0,63.93,94.55,72.22,173865.0,0.9307,0
2355,21,East,Salaried,Manufacturing,39367.0,726.0,26.01,70.74,42.62,111053.0,0.3378,1
2356,32,North,Salaried,Retail,70626.0,723.0,22.05,64.16,79.8,74916.0,0.4165,0
2357,28,West,SelfEmployed,Retail,100401.0,780.0,12.06,62.57,76.87,71603.0,0.2169,0
2358,39,North,SelfEmployed,Healthcare,67038.0,762.0,32.2,86.97,60.31,70442.0,0.4352,0
2359,29,East,Salaried,Construction,90838.0,670.0,60.77,90.31,62.62,64068.0,0.8345,0
2360,48,North,SelfEmployed,Construction,92346.0,631.0,14.19,21.06,90.48,28557.0,0.413,0
2361,34,North,Salaried,Manufacturing,62780.0,597.0,42.31,49.41,40.72,71246.0,0.6563,0
2362,47,South,Salaried,Healthcare,83572.0,688.0,51.69,89.73,70.98,62800.0,0.7822,0
2363,38,South,Salaried,Retail,84789.0,687.0,60.21,39.39,90.78,66503.0,0.6974,0
2364,62,South,SelfEmployed,Manufacturing,93204.0,723.0,45.01,25.94,90.27,143048.0,0.4358,0
2365,61,East,Salaried,Manufacturing,42497.0,602.0,21.18,14.24,72.16,53975.0,0.4332,0
2366,26,North,Salaried,IT,100857.0,708.0,67.87,58.75,60.97,35152.0,0.6881,0
2367,53,North,Salaried,Healthcare,88737.0,732.0,15.68,68.02,45.44,45236.0,0.2584,0
2368,57,East,Salaried,Manufacturing,52392.0,661.0,56.14,22.6,49.56,90915.0,0.5046,0
2369,62,South,Salaried,Retail,72444.0,734.0,15.19,65.63,77.38,69024.0,0.3409,0
2370,45,East,SelfEmployed,IT,91757.0,686.0,18.61,85.97,40.91,61269.0,0.4466,1
2371,33,East,Salaried,Retail,53458.0,771.0,63.89,26.92,88.59,30130.0,0.4559,0
2372,43,West,Salaried,Construction,56509.0,786.0,55.18,15.98,72.34,108983.0,0.2592,0
2373,56,East,Salaried,IT,75372.0,702.0,31.93,80.19,42.48,44098.0,0.4831,0
2374,53,South,Salaried,IT,66275.0,752.0,48.32,87.48,53.19,71701.0,0.5576,0
2375,41,East,Salaried,Manufacturing,80017.0,619.0,37.43,24.34,72.68,56943.0,0.5649,0
2376,54,South,Salaried,Construction,91459.0,672.0,13.99,69.92,41.96,27060.0,0.3735,1
2377,56,South,Salaried,Manufacturing,80445.0,722.0,53.27,58.18,82.9,72056.0,0.6306,0
2378,37,West,Salaried,Healthcare,74794.0,673.0,55.8,26.53,90.6,32889.0,0.6414,0
2379,30,South,Salaried,Retail,91551.0,683.0,62.94,79.13,92.87,70843.0,0.8557,0
2380,43,West,Salaried,Retail,72902.0,642.0,42.44,47.34,80.35,46076.0,0.6813,0
2381,64,West,Salaried,Manufacturing,60085.0,804.0,50.39,68.03,87.13,54395.0,0.4725,0
2382,22,West,Salaried,Retail,98106.0,643.0,36.28,32.13,73.59,85372.0,0.5395,0
2383,55,West,SelfEmployed,Retail,26627.0,746.0,29.13,78.42,65.22,31859.0,0.4275,0
2384,34,South,Salaried,Healthcare,76281.0,670.0,34.7,28.79,79.22,281893.0,0.4646,0
2385,67,South,Salaried,Construction,67732.0,737.0,64.71,37.83,52.33,39231.0,0.465,0
2386,65,East,Salaried,IT,56540.0,662.0,19.85,40.23,46.04,84885.0,0.3139,0
2387,61,South,Salaried,Manufacturing,80972.0,679.0,24.91,23.58,81.9,93985.0,0.3566,0
2388,22,East,SelfEmployed,Manufacturing,84194.0,724.0,46.37,83.69,92.7,128504.0,0.7238,0
2389,39,East,Salaried,Healthcare,58420.0,736.0,16.98,15.21,71.76,42862.0,0.1514,0
2390,36,East,Salaried,Healthcare,47081.0,753.0,63.51,55.68,66.54,41189.0,0.5597,0
2391,63,South,Salaried,IT,48881.0,702.0,12.83,78.27,69.39,103622.0,0.4315,0
2392,64,North,Salaried,Construction,111265.0,764.0,55.32,57.28,66.32,78610.0,0.4763,0
2393,45,South,SelfEmployed,Manufacturing,113474.0,714.0,32.42,34.42,64.32,79489.0,0.3179,0
2394,21,North,Salaried,Healthcare,75591.0,691.0,13.07,75.32,92.09,120425.0,0.5299,0
2395,22,West,Salaried,Manufacturing,47569.0,751.0,60.58,49.93,66.39,62803.0,0.5136,0
2396,68,South,Salaried,Retail,72093.0,706.0,48.43,19.67,44.46,65541.0,0.3098,0
2397,47,North,Salaried,Manufacturing,30987.0,714.0,10.53,33.52,82.1,116383.0,0.236,0
2398,22,North,SelfEmployed,Construction,81294.0,641.0,26.05,58.27,61.54,65389.0,0.553,0
2399,50,East,Salaried,Construction,55119.0,661.0,31.12,64.29,79.09,36058.0,0.6321,0
2400,30,East,Salaried,Manufacturing,50796.0,724.0,29.35,54.33,71.88,38206.0,0.3896,0
2401,39,South,Salaried,Retail,94553.0,647.0,39.9,29.48,79.22,52379.0,0.5633,0
2402,62,North,Salaried,Construction,71915.0,702.0,41.61,58.44,43.41,71551.0,0.4504,0
2403,36,South,Salaried,Healthcare,92314.0,586.0,33.81,34.92,41.86,96681.0,0.557,0
2404,33,South,Salaried,Manufacturing,99138.0,814.0,29.91,25.24,60.82,198549.0,0.1112,0
2405,68,East,Salaried,Retail,73212.0,740.0,40.26,90.1,78.12,52934.0,0.6288,0
2406,28,East,Salaried,Healthcare,74897.0,673.0,12.02,33.34,52.3,29715.0,0.2371,0
2407,51,South,Salaried,Manufacturing,96165.0,790.0,48.71,35.21,63.84,26972.0,0.2628,0
2408,65,North,SelfEmployed,Retail,64224.0,646.0,46.36,85.71,93.94,53790.0,0.8581,0
2409,45,West,Salaried,Healthcare,98093.0,666.0,26.75,17.84,51.82,59580.0,0.2736,0
2410,59,South,Salaried,Construction,34535.0,730.0,20.77,57.61,86.64,81412.0,0.3824,0
2411,41,East,Salaried,Manufacturing,67904.0,756.0,14.38,75.53,85.4,203551.0,0.3576,0
2412,58,North,Salaried,Manufacturing,78745.0,666.0,45.24,29.63,89.02,81551.0,0.5935,0
2413,61,South,Salaried,Construction,50900.0,728.0,44.13,80.97,90.33,62512.0,0.6842,0
2414,49,North,SelfEmployed,IT,82391.0,720.0,42.0,74.27,67.9,98790.0,0.5774,0
2415,26,East,Salaried,Healthcare,78444.0,698.0,69.14,48.75,77.51,27127.0,0.7265,0
2416,38,West,Salaried,Construction,60356.0,667.0,41.89,15.68,74.04,67835.0,0.4395,0
2417,69,South,Salaried,Manufacturing,59591.0,751.0,53.31,92.31,56.99,26539.0,0.6329,0
2418,64,North,Salaried,Healthcare,57559.0,579.0,16.78,61.18,55.39,121038.0,0.6264,0
2419,55,North,Salaried,Healthcare,43669.0,708.0,27.94,51.54,58.79,30479.0,0.3583,0
2420,47,South,Salaried,IT,107202.0,659.0,26.53,84.69,52.02,98458.0,0.6059,0
2421,25,North,Salaried,Manufacturing,70792.0,693.0,44.56,42.92,81.66,89872.0,0.5605,0
2422,27,North,Salaried,Retail,47941.0,658.0,29.85,55.73,93.05,125102.0,0.6393,0
2423,30,West,Salaried,IT,72554.0,628.0,48.46,82.26,87.73,37781.0,0.8686,0
2424,30,South,Salaried,IT,79798.0,661.0,51.41,40.37,51.99,58155.0,0.5663,0
2425,48,South,Salaried,Retail,58639.0,667.0,12.02,74.52,42.86,97874.0,0.3957,0
2426,56,West,Salaried,Retail,67707.0,686.0,48.39,28.05,81.64,71230.0,0.5315,0
2427,30,North,Salaried,IT,101080.0,699.0,17.01,68.21,61.46,76531.0,0.3902,1
2428,55,West,Salaried,Healthcare,51644.0,738.0,37.91,50.94,85.35,86584.0,0.4527,0
2429,55,South,Salaried,Construction,63368.0,789.0,53.59,19.84,82.86,50709.0,0.2908,0
2430,57,West,Salaried,Construction,34892.0,704.0,52.2,17.24,74.4,36996.0,0.4344,0
2431,68,East,Salaried,IT,111466.0,637.0,27.99,46.19,54.04,40322.0,0.4876,0
2432,40,West,Salaried,Healthcare,88163.0,747.0,26.34,68.98,45.72,57260.0,0.2974,0
2433,33,West,Salaried,Retail,74009.0,716.0,36.41,59.3,53.9,41242.0,0.4201,1
2434,31,South,Salaried,IT,60639.0,640.0,21.32,81.93,68.04,51905.0,0.6564,0
2435,65,West,Salaried,Manufacturing,59640.0,705.0,68.48,40.07,93.87,59171.0,0.7248,0
2436,39,South,SelfEmployed,Healthcare,69618.0,741.0,30.7,80.93,43.5,127938.0,0.3861,0
2437,48,South,Salaried,Manufacturing,84923.0,649.0,65.38,8.33,51.0,34582.0,0.5375,0
2438,58,South,Salaried,Manufacturing,53728.0,666.0,64.5,37.92,74.5,40973.0,0.7108,1
2439,65,East,Salaried,IT,65738.0,705.0,31.89,11.57,56.74,58618.0,0.2216,0
2440,24,North,Salaried,Healthcare,92145.0,683.0,25.25,87.73,87.22,35771.0,0.678,0
2441,57,East,Salaried,Manufacturing,107183.0,607.0,56.25,47.78,47.67,13077.0,0.7382,0
2442,39,East,Salaried,Healthcare,85871.0,841.0,23.76,33.45,92.97,44009.0,0.1323,0
2443,57,West,Salaried,Construction,61755.0,664.0,41.27,49.32,90.18,52528.0,0.6657,0
2444,34,West,Salaried,Manufacturing,71900.0,658.0,16.64,52.96,88.81,65579.0,0.5152,0
2445,51,South,Salaried,Manufacturing,83246.0,677.0,33.16,81.16,49.52,36890.0,0.5835,0
2446,48,South,Salaried,Healthcare,69171.0,693.0,14.69,53.82,58.12,138200.0,0.3113,0
2447,56,South,Salaried,Construction,89237.0,719.0,27.01,43.82,84.23,88287.0,0.3808,1
2448,64,North,Salaried,Manufacturing,60399.0,635.0,49.92,91.52,84.43,34407.0,0.88,0
2449,58,North,Salaried,IT,107266.0,775.0,69.48,92.17,78.78,44105.0,0.7524,0
2450,39,South,Salaried,Healthcare,73250.0,614.0,25.29,8.46,64.64,42470.0,0.3794,0
2451,62,South,Salaried,Healthcare,62378.0,673.0,38.4,68.62,57.14,35022.0,0.6,0
2452,21,West,Salaried,Manufacturing,86832.0,745.0,36.88,38.46,92.96,106277.0,0.3936,0
2453,43,East,Salaried,Construction,55417.0,742.0,21.05,65.77,47.66,35125.0,0.2683,0
2454,48,South,Salaried,Manufacturing,77958.0,532.0,46.6,62.32,42.41,63098.0,0.8467,0
2455,68,East,SelfEmployed,Retail,103028.0,696.0,53.48,34.71,40.5,46194.0,0.4254,0
2456,24,North,SelfEmployed,Manufacturing,50669.0,703.0,18.83,93.8,82.63,54193.0,0.5997,0
2457,61,South,Salaried,Retail,98828.0,713.0,55.43,37.14,43.12,100165.0,0.4177,0
2458,38,East,Salaried,IT,49179.0,663.0,52.01,61.88,69.63,70178.0,0.7233,0
2459,69,South,Salaried,Healthcare,91410.0,684.0,21.84,78.2,60.2,71809.0,0.5076,0
2460,67,South,Salaried,Healthcare,56067.0,730.0,48.94,18.09,48.08,70123.0,0.2683,0
2461,59,West,Salaried,Construction,98836.0,744.0,33.62,32.05,80.73,76247.0,0.3033,1
2462,45,West,Salaried,Manufacturing,63478.0,613.0,50.87,22.91,43.03,35451.0,0.5613,0
2463,38,East,SelfEmployed,IT,67870.0,727.0,39.77,75.36,57.51,42608.0,0.5097,0
2464,26,East,Salaried,Retail,56231.0,721.0,12.89,77.11,70.92,72059.0,0.3864,0
2465,39,East,Salaried,Construction,26760.0,750.0,57.22,28.03,62.13,41712.0,0.3675,0
2466,32,North,Salaried,IT,52153.0,648.0,43.34,5.37,54.25,50215.0,0.3763,0
2467,45,South,SelfEmployed,IT,41309.0,726.0,53.49,43.1,90.93,68674.0,0.5791,1
2468,55,North,Salaried,Retail,34162.0,587.0,17.56,66.84,91.2,103985.0,0.7516,0
2469,21,South,Salaried,Retail,80879.0,678.0,53.28,61.03,62.89,91783.0,0.6763,0
2470,25,East,Salaried,Healthcare,105497.0,680.0,34.82,45.11,61.66,133169.0,0.4546,0
2471,21,North,SelfEmployed,Manufacturing,110947.0,705.0,57.96,32.17,56.91,64428.0,0.4847,0
2472,28,West,Salaried,Construction,51748.0,743.0,45.95,47.69,87.07,63515.0,0.4884,0
2473,59,West,SelfEmployed,Manufacturing,72802.0,634.0,31.29,6.36,71.24,43009.0,0.3874,1
2474,67,East,Salaried,Construction,98296.0,772.0,22.12,11.65,44.92,79009.0,0.0832,0
2475,63,East,Salaried,IT,48768.0,559.0,58.96,19.64,86.93,112124.0,0.8354,0
2476,38,West,Salaried,Retail,99072.0,599.0,43.61,61.29,69.42,45198.0,0.7922,0
2477,66,North,Salaried,Retail,99401.0,756.0,69.25,24.69,62.86,74830.0,0.4255,0
2478,29,West,Salaried,IT,36078.0,706.0,32.41,43.1,58.58,104762.0,0.3545,0
2479,25,North,SelfEmployed,IT,27878.0,802.0,51.14,60.93,45.47,39450.0,0.3017,0
2480,24,West,Salaried,Construction,66995.0,746.0,47.37,79.75,92.62,78786.0,0.6673,0
2481,64,South,Salaried,IT,93761.0,701.0,48.25,54.47,80.77,81060.0,0.6204,0
2482,49,West,Salaried,Construction,44605.0,670.0,54.22,20.94,47.25,19659.0,0.45,0
2483,21,West,Salaried,Manufacturing,34234.0,662.0,18.35,90.66,68.12,45807.0,0.6252,0
2484,50,North,Salaried,Retail,76287.0,722.0,42.98,13.1,70.56,34278.0,0.2972,0
2485,65,South,Salaried,Retail,87655.0,665.0,40.55,38.04,49.23,46355.0,0.4538,0
2486,21,West,Salaried,Retail,61396.0,715.0,30.55,87.92,63.5,48613.0,0.5567,0
2487,23,South,Salaried,Manufacturing,63031.0,659.0,36.17,59.21,75.52,58766.0,0.6359,0
2488,42,West,SelfEmployed,Manufacturing,87534.0,712.0,41.13,64.64,55.62,94214.0,0.4974,0
2489,28,East,Salaried,Healthcare,57602.0,792.0,29.26,32.15,58.24,110177.0,0.1444,0
2490,38,South,SelfEmployed,Construction,59103.0,733.0,27.59,12.07,46.71,65344.0,0.1403,0
2491,45,South,Salaried,Construction,80546.0,672.0,54.3,37.92,62.73,114572.0,0.5889,0
2492,68,North,Salaried,Healthcare,82780.0,721.0,14.02,41.19,72.11,90686.0,0.2433,0
2493,40,West,Salaried,Retail,70521.0,717.0,28.78,29.32,46.41,57370.0,0.2193,0
2494,51,South,Salaried,Construction,104690.0,712.0,49.22,24.39,73.81,124616.0,0.425,0
2495,50,East,SelfEmployed,Construction,89995.0,723.0,22.53,37.0,61.88,61913.0,0.243,0
2496,36,South,Salaried,Retail,67981.0,754.0,44.34,62.55,77.3,67767.0,0.4865,0
2497,22,East,Salaried,IT,49186.0,764.0,28.13,90.41,57.32,36901.0,0.4054,0
2498,37,West,SelfEmployed,IT,94828.0,700.0,60.6,68.34,71.27,71681.0,0.7315,0
2499,30,West,Salaried,Healthcare,95530.0,617.0,31.0,75.16,73.7,73935.0,0.7532,1
2500,27,South,Salaried,Manufacturing,73019.0,705.0,23.77,32.55,77.98,92327.0,0.3171,0
2501,62,West,Salaried,Construction,80538.0,691.0,41.81,14.42,81.63,53498.0,0.4041,0
2502,29,West,SelfEmployed,Construction,89025.0,733.0,18.14,31.24,47.5,41610.0,0.1546,0
2503,37,East,Salaried,Healthcare,107062.0,627.0,57.85,41.24,93.09,73469.0,0.8074,1
2504,29,West,Salaried,Healthcare,92745.0,730.0,50.8,67.09,86.4,86659.0,0.6483,0
2505,29,North,Salaried,Construction,83900.0,708.0,56.23,89.54,70.93,50580.0,0.7712,0
2506,57,North,SelfEmployed,Retail,93595.0,642.0,33.93,77.84,88.97,39333.0,0.7762,0
2507,44,West,Salaried,Retail,98022.0,576.0,60.1,28.98,61.03,48722.0,0.7846,0
2508,59,South,Salaried,Manufacturing,80414.0,752.0,39.61,78.83,41.89,132426.0,0.4065,0
2509,31,West,Salaried,Construction,93351.0,641.0,15.68,42.06,79.99,36796.0,0.4638,0
2510,28,West,SelfEmployed,Construction,61474.0,611.0,23.44,20.79,91.88,36303.0,0.5338,0
2511,45,North,SelfEmployed,Construction,95705.0,666.0,52.66,46.51,48.9,152391.0,0.5824,0
2512,66,West,SelfEmployed,Construction,61640.0,770.0,63.79,55.69,75.41,55363.0,0.5513,0
2513,22,South,Salaried,Healthcare,54833.0,712.0,15.71,73.71,84.74,32485.0,0.4624,0
2514,30,East,Salaried,IT,72423.0,727.0,61.85,36.49,89.78,29529.0,0.6024,0
2515,44,East,Salaried,Construction,48165.0,697.0,57.94,18.21,55.21,79774.0,0.4279,0
2516,68,West,SelfEmployed,IT,63070.0,718.0,31.39,13.49,47.08,70800.0,0.1805,0
2517,36,North,Salaried,Retail,82569.0,688.0,51.36,15.12,53.63,80098.0,0.3823,0
2518,39,South,Salaried,Manufacturing,80558.0,672.0,21.22,90.5,71.77,38921.0,0.6355,0
2519,51,East,Salaried,Retail,87791.0,662.0,58.8,90.66,90.53,33065.0,0.8879,0
2520,31,East,Salaried,Construction,88100.0,682.0,49.44,92.19,72.04,78391.0,0.7927,1
2521,26,East,Salaried,Retail,82484.0,845.0,36.33,32.22,90.58,35493.0,0.1673,0
2522,26,North,Salaried,Healthcare,57967.0,734.0,61.87,22.25,82.35,55134.0,0.486,0
2523,52,South,Salaried,IT,93465.0,649.0,18.35,93.28,72.91,38460.0,0.6845,0
2524,59,South,Salaried,Construction,72808.0,620.0,60.75,93.94,41.2,136499.0,0.8662,1
2525,68,West,Salaried,Healthcare,79805.0,695.0,11.43,12.05,58.32,94957.0,0.1497,0
2526,33,South,Salaried,IT,77082.0,597.0,55.19,72.73,43.16,223563.0,0.8225,1
2527,23,North,Salaried,Healthcare,106492.0,754.0,44.4,30.98,57.72,82401.0,0.2737,0
2528,61,West,Salaried,Retail,51102.0,547.0,51.8,86.84,43.43,70025.0,0.9024,0
2529,55,North,Salaried,Construction,68138.0,681.0,34.74,13.03,49.23,84110.0,0.2647,0
2530,58,West,Salaried,Retail,85627.0,592.0,61.87,84.97,62.59,27266.0,0.9109,1
2531,37,East,Salaried,Manufacturing,75438.0,727.0,28.79,5.24,68.32,24553.0,0.1786,0
2532,23,West,Salaried,Construction,65306.0,655.0,26.5,51.98,51.94,85453.0,0.4547,0
2533,54,South,Salaried,Retail,36639.0,742.0,28.11,35.2,80.29,44781.0,0.2847,0
2534,32,North,Salaried,Construction,69261.0,570.0,56.46,43.46,72.47,59858.0,0.8453,0
2535,44,East,SelfEmployed,IT,82248.0,768.0,39.72,44.04,78.05,26518.0,0.3352,0
2536,26,West,Salaried,Construction,85870.0,721.0,42.23,63.82,80.3,46197.0,0.5713,0
2537,62,East,Salaried,Construction,71639.0,698.0,59.9,7.08,79.98,49977.0,0.4773,0
2538,31,North,Salaried,IT,78560.0,649.0,60.0,67.22,91.49,95076.0,0.8547,0
2539,68,West,Salaried,Retail,52130.0,681.0,19.7,7.0,53.05,63992.0,0.1769,0
2540,47,West,Salaried,Construction,82788.0,743.0,42.99,21.67,54.86,30031.0,0.2434,0
2541,68,East,Salaried,Healthcare,75189.0,650.0,17.56,59.61,45.18,46151.0,0.4129,0
2542,44,West,Salaried,Construction,78304.0,693.0,62.11,12.78,72.59,104259.0,0.5062,0
2543,38,West,Salaried,Retail,70611.0,682.0,60.22,94.18,61.74,47776.0,0.8244,0
2544,47,East,SelfEmployed,IT,79256.0,711.0,60.96,75.59,67.29,93925.0,0.7293,0
2545,61,North,Salaried,Retail,87692.0,616.0,52.29,68.51,49.34,45550.0,0.78,0
2546,41,South,Salaried,Manufacturing,80109.0,787.0,38.01,29.09,75.7,70788.0,0.2204,0
2547,54,North,Salaried,Construction,38542.0,756.0,34.28,9.37,74.05,61659.0,0.1846,1
2548,53,South,Salaried,Construction,80523.0,594.0,33.71,93.09,54.56,56719.0,0.8184,1
2549,68,South,SelfEmployed,IT,67243.0,582.0,13.97,18.31,65.6,31072.0,0.425,0
2550,38,North,Salaried,Construction,60836.0,784.0,66.93,79.75,89.19,26723.0,0.7,0
2551,23,South,SelfEmployed,Healthcare,101983.0,704.0,37.02,22.78,82.54,67620.0,0.3809,0
2552,44,North,Salaried,Healthcare,56350.0,592.0,65.81,38.67,52.48,60994.0,0.7967,0
2553,21,West,Salaried,Retail,58606.0,670.0,62.76,67.42,88.34,45869.0,0.8324,0
2554,26,West,Salaried,IT,30172.0,683.0,59.72,90.08,43.7,38665.0,0.7636,0
2555,39,North,Salaried,Manufacturing,103810.0,738.0,45.3,6.78,62.77,116922.0,0.2319,0
2556,42,West,Salaried,Retail,92823.0,757.0,16.09,28.47,44.41,98245.0,0.1092,0
2557,63,East,Salaried,IT,68355.0,708.0,29.43,73.85,90.83,86948.0,0.598,0
2558,28,South,Salaried,IT,87256.0,690.0,46.22,20.61,42.24,134068.0,0.3286,0
2559,25,North,Salaried,Retail,30488.0,672.0,10.81,15.03,48.32,34567.0,0.1658,0
2560,29,East,SelfEmployed,Retail,84506.0,784.0,12.56,9.16,90.33,68722.0,0.1016,0
2561,67,West,Salaried,Construction,57859.0,675.0,50.66,50.22,72.02,29887.0,0.6475,0
2562,41,East,Salaried,Manufacturing,108475.0,731.0,63.29,74.1,83.74,48960.0,0.7458,1
2563,48,North,Salaried,Healthcare,82351.0,636.0,61.31,91.56,40.9,51275.0,0.8426,0
2564,66,North,Salaried,Construction,77620.0,624.0,20.09,29.07,63.05,42624.0,0.411,0
2565,24,South,Salaried,IT,58586.0,711.0,64.67,15.92,94.15,58691.0,0.576,0
2566,44,South,SelfEmployed,Manufacturing,58711.0,677.0,51.78,41.23,71.89,175510.0,0.6068,0
2567,28,North,SelfEmployed,Manufacturing,86851.0,618.0,52.98,9.99,86.73,68239.0,0.6604,0
2568,37,South,Salaried,Retail,58399.0,681.0,28.24,34.82,93.0,97735.0,0.4705,0
2569,54,West,SelfEmployed,Manufacturing,57612.0,849.0,52.96,62.88,77.68,63047.0,0.3249,0
2570,40,West,Salaried,Manufacturing,103142.0,698.0,52.59,20.13,58.02,25916.0,0.4069,0
2571,36,South,Salaried,IT,80751.0,682.0,45.68,61.87,56.97,43680.0,0.5968,0
2572,30,West,Salaried,Construction,53076.0,682.0,31.44,92.48,43.92,45820.0,0.594,0
2573,54,South,Salaried,Manufacturing,86035.0,772.0,58.66,82.78,63.53,58616.0,0.5985,0
2574,63,South,Salaried,Retail,69419.0,691.0,66.25,37.12,90.35,81003.0,0.7155,0
2575,30,North,Salaried,Construction,39684.0,715.0,62.19,42.93,66.29,92110.0,0.5793,0
2576,50,East,Salaried,Retail,65020.0,743.0,24.58,42.74,90.1,71283.0,0.3238,0
2577,50,West,Salaried,Manufacturing,54028.0,778.0,36.74,82.39,84.94,101747.0,0.4979,0
2578,45,East,Salaried,Construction,80116.0,656.0,30.54,94.44,94.13,43207.0,0.8028,0
2579,66,South,SelfEmployed,Manufacturing,61888.0,642.0,52.45,79.33,92.12,79279.0,0.8664,0
2580,63,East,Salaried,IT,76818.0,657.0,59.89,55.23,78.86,76899.0,0.7795,1
2581,61,North,Salaried,Construction,88325.0,739.0,22.95,13.76,87.92,93946.0,0.2043,0
2582,27,West,Salaried,Retail,122219.0,746.0,66.84,90.9,81.14,41502.0,0.7908,1
2583,67,East,Salaried,IT,114598.0,712.0,50.64,82.4,78.69,150338.0,0.7271,1
2584,40,South,Salaried,Healthcare,79465.0,759.0,23.11,80.73,79.36,40381.0,0.416,0
2585,37,East,Salaried,Retail,73948.0,746.0,32.27,40.26,79.66,47487.0,0.3223,0
2586,23,East,Salaried,Manufacturing,63098.0,663.0,16.28,45.25,60.87,86943.0,0.3611,0
2587,67,North,Salaried,Retail,42138.0,610.0,45.82,15.77,63.3,27312.0,0.5718,0
2588,66,East,Salaried,Healthcare,29274.0,674.0,20.15,89.41,56.17,37537.0,0.5619,0
2589,60,North,Salaried,Retail,58146.0,732.0,51.59,89.89,48.15,62521.0,0.6214,0
2590,56,East,Salaried,IT,107749.0,730.0,54.23,27.9,65.21,24061.0,0.4054,0
2591,46,West,Salaried,Retail,107062.0,592.0,38.76,67.64,89.5,40194.0,0.8442,0
2592,30,West,SelfEmployed,Construction,76433.0,558.0,15.63,23.31,75.82,62569.0,0.5595,0
2593,54,East,Salaried,Healthcare,84304.0,741.0,46.65,40.37,43.09,39683.0,0.3077,0
2594,34,East,SelfEmployed,Retail,62906.0,743.0,32.33,32.21,84.62,145945.0,0.311,0
