Technique,Dev_Count,Mon_Count,Dev_Pct,Mon_Pct,x_dev,x_mon,PSI,Dev_BR,Mon_BR,Delta_BR,br_pvalue,Dev_AUC,Mon_AUC,Delta_AUC,Dev_Gini,Mon_Gini,Delta_Gini,Dev_KS,Mon_KS,Delta_KS,score_shift_pvalue,Dev_EAD,Mon_EAD,Dev_Exposure_Pct,Mon_Exposure_Pct,Exposure_Drift,mean_feature_psi,mean_shap_shift,Calibration_Drift,Root_Cause_Feature,Root_Cause_PSI,Root_Cause_Score,feature_drift_details,Top_SHAP_Feature,Top_SHAP_PSI,Leaf_ID,Segment_Definition,BadRate_pvalue_adj,ScoreShift_pvalue_adj,Statistically_Significant,Business_Impact_Score,SIS_Raw,DIS_Raw,Confidence_Score,PSI_Interpretation,Severity_Score,Portfolio_Impact_Score,Drift_Explanation,Rank,BR_PValue,Score_Shift_PValue,Cluster_ID,Rule_Precision,Rule_Recall,Feature,Bin_Type,Dev_Calibration_Intercept,Mon_Calibration_Intercept,Dev_Calibration_Slope,Mon_Calibration_Slope,Delta_Calibration_Slope,Dev_ECE,Mon_ECE,Delta_ECE,Mon_Default_Count,gini_ci_low,gini_ci_high,gini_p,ks_ci_low,ks_ci_high,ks_p,auc_ci_low,auc_ci_high,auc_p,br_ci_low,br_ci_high,br_p,ece_ci_low,ece_ci_high,ece_p,abs_delta_br,abs_delta_ece,gini_score,ks_score,auc_score,br_score,ece_score,Deterioration_Score,gini_p_adj,ks_p_adj,auc_p_adj,br_p_adj,ece_p_adj,min_p_adj,Significant,Tree_Idx
Feature Binning,1356,1002,0.2712,0.2004,,,0.021419916029371575,0.13495575221238937,0.18762475049900199,0.05266899828661262,,0.5095523597892472,0.5777223064457107,0.06816994665646348,0.019104719578494356,0.1554446128914213,0.13633989331292695,0.06515450085950275,0.18218411835433113,0.11702961749482838,,214041694.0,230036601.0,0.27190870781342125,0.17841685947584263,-0.09349184833757862,0.02413174544064923,0.01766755206401356,-0.11521108776899913,age,0.021419916029371575,0.007704,"[{""feature"": ""age"", ""psi"": 0.03504448937060452}, {""feature"": ""region"", ""psi"": 0.02418504760237878}, {""feature"": ""occupation"", ""psi"": 0.020351389273466226}, {""feature"": ""income"", ""psi"": 0.016946055516147397}]",shap_age,1.2991920797827368,,44.5 < age <= 57.5,,,,0.17841685947584263,0.0,0.0,0.808,Stable,0.15407930644229548,,,15,,,,,,age,numeric,-2.0448628094232397,-2.160073897192239,0.5779134126248552,1.8679495581651442,1.290036145540289,0.184821896282403,0.1790671121513519,-0.005754784131051099,188.0,0.03770302179327177,0.24067567471002171,0.0,0.011914981248939402,0.16021806337065977,0.0,0.018851510896635885,0.12033783735501086,0.0,0.02409064614134563,0.08326599014360658,0.0,-0.034075840901987876,0.02808206227577548,0.96,0.05266899828661262,0.005754784131051099,0.17036370813624693,0.0488810514356356,0.17036370813624693,0.0715316143578612,0.0,0.09222801641319814,0.0,0.0,0.0,0.0,0.9599999999999999,0.0,True,
Gradient Boosting,174,572,0.0348,0.1144,124.0,76.0,0.09473066189635541,0.7126436781609196,0.13286713286713286,-0.5797765452937866,,0.4888709677419355,0.42251167232597625,-0.06635929541595925,-0.022258064516128995,-0.1549766553480475,-0.1327185908319185,0.09903225806451613,0.17890492359932086,0.07987266553480474,,31736843.0,217252800.0,0.04031702332820924,0.16850171720426935,0.1281846938760601,0.029508781041609828,0.11749999999999997,-0.7531552628207012,age,0.06938703262564574,0.783814,"[{""feature"": ""age"", ""psi"": 0.06938703262564574}, {""feature"": ""income"", ""psi"": 0.04864809154079357}, {""feature"": ""region"", ""psi"": 0.0}, {""feature"": ""occupation"", ""psi"": 0.0}]",shap_income,39.13921468774871,4.0,income >= 3.798e+04 AND income < 5.001e+04 AND age < 28.5,0.0,0.6584326893309123,True,0.0237,0.001279,0.000916,1.0,Population Share: Stable,15.6763,0.015183,"Gini drop 0.1327 (Dev -0.0223 -> Mon -0.1550) | Significant bad-rate shift (Dev 71.26% -> Mon 13.29%, p_adj=0.0000) | Population share stable (low PSI) but the score no longer separates risk inside this segment -- concept drift, not exposure drift",1,0.0,0.3920266252157221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Gradient Boosting,344,566,0.0688,0.1132,201.0,176.0,0.022109087484842433,0.5843023255813954,0.31095406360424027,-0.2733482619771551,,0.560066798872769,0.41700174825174835,-0.14306505062102065,0.120133597745538,-0.1659965034965033,-0.2861301012420413,0.12194273388303238,0.1627622377622378,0.040819503879205424,,52361742.0,136584048.0,0.06651794489198795,0.10593486772419204,0.03941692283220409,0.02119479508535093,0.08312351055961867,-0.40250653408726267,age,0.026979432717577224,0.730316,"[{""feature"": ""age"", ""psi"": 0.026979432717577224}, {""feature"": ""region"", ""psi"": 0.02142484471631107}, {""feature"": ""occupation"", ""psi"": 0.02142484471631107}, {""feature"": ""income"", ""psi"": 0.014950058191204348}]",shap_age,31.366109637586923,5.0,income < 5.001e+04 AND age >= 28.5,9.62193288008469e-16,0.6584326893309123,True,0.0157,0.001716,0.000687,1.0,Population Share: Stable,14.6063,0.03239,"Gini drop 0.2861 (Dev 0.1201 -> Mon -0.1660) | Significant bad-rate shift (Dev 58.43% -> Mon 31.10%, p_adj=0.0000) | Population share stable (low PSI) but the score no longer separates risk inside this segment -- concept drift, not exposure drift",2,4.440892098500626e-16,0.5299141930885564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Gradient Boosting,267,854,0.0534,0.1708,193.0,124.0,0.13649892965458882,0.7228464419475655,0.1451990632318501,-0.5776473787157155,,0.47353311861083885,0.4505081749889528,-0.023024943621886063,-0.05293376277832229,-0.09898365002209442,-0.046049887243772125,0.10621761658031087,0.11999558108705266,0.013777964506741791,,49485806.0,323230593.0,0.06286448828313632,0.25069831078565746,0.18783382250252115,0.027750113132545644,0.11749999999999998,-0.7538248170752746,age,0.0836247328371272,0.647009,"[{""feature"": ""age"", ""psi"": 0.0836247328371272}, {""feature"": ""income"", ""psi"": 0.027375719693055384}, {""feature"": ""region"", ""psi"": 0.0}, {""feature"": ""occupation"", ""psi"": 0.0}]",shap_age,39.96820048628638,4.0,occupation != Salaried AND income >= 3.408e+04 AND income < 5.001e+04,0.0,0.35245901380395994,True,0.0506,0.000986,0.000696,1.0,Population Share: Moderate Drift,12.9402,0.007865,"Population shift (Dev 5.3% -> Mon 17.1%, PSI 0.1365) | Significant bad-rate shift (Dev 72.28% -> Mon 14.52%, p_adj=0.0000)",3,0.0,0.09615665806449072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
Gradient Boosting,148,435,0.0296,0.087,113.0,61.0,0.06188487767043026,0.7635135135135135,0.14022988505747128,-0.6232836284560422,,0.547914032869785,0.5034189532743052,-0.044495079595479825,0.09582806573957003,0.006837906548610384,-0.08899015919095965,0.12895069532237674,0.08665731568335228,-0.042293379639024464,,27741188.0,162475747.0,0.03524112728377672,0.12601652256517024,0.09077539528139351,0.0317905064017988,0.11749999999999992,-0.8087072580923715,income,0.08149148834024822,0.437573,"[{""feature"": ""income"", ""psi"": 0.08149148834024822}, {""feature"": ""age"", ""psi"": 0.04567053726694697}, {""feature"": ""region"", ""psi"": 0.0}, {""feature"": ""occupation"", ""psi"": 0.0}]",shap_age,38.70357856083527,4.0,income < 5.001e+04 AND age >= 26.5 AND age < 29.5,0.0,0.8721897755153459,True,0.0126,0.000488,0.000332,1.0,Population Share: Stable,8.7515,0.007742,"Gini drop 0.0890 (Dev 0.0958 -> Mon 0.0068) | Significant bad-rate shift (Dev 76.35% -> Mon 14.02%, p_adj=0.0000) | Population share stable (low PSI) but the score no longer separates risk inside this segment -- concept drift, not exposure drift",4,0.0,0.8721897755153459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Gradient Boosting,1187,896,0.2374,0.1792,247.0,163.0,0.016368399731141722,0.2080876158382477,0.18191964285714285,-0.026167972981104848,,0.6576363166508743,0.6295081143966723,-0.028128202254201984,0.3152726333017486,0.2590162287933446,-0.05625640450840397,0.35323455939357395,0.2860921166062656,-0.06714244278730835,,175031938.0,151931854.0,0.22235251085080115,0.11783865753181703,-0.10451385331898412,0.07425749820072218,0.050957722330454924,-0.14383994468468309,region,0.1580297938631819,0.386228,"[{""feature"": ""region"", ""psi"": 0.1580297938631819}, {""feature"": ""income"", ""psi"": 0.08365011173445375}, {""feature"": ""occupation"", ""psi"": 0.034448944062385245}, {""feature"": ""age"", ""psi"": 0.02090114314286783}]",shap_age,10.393109358072666,8.0,region != North AND income >= 5.001e+04 AND age < 49.5,0.16188041276365525,5.248017702469399e-13,True,0.0227,0.000594,0.0,1.0,Population Share: Stable,7.7246,0.010081,"Gini drop 0.0563 (Dev 0.3153 -> Mon 0.2590) | KS drop 0.0671 (Dev 0.3532 -> Mon 0.2861) | Population share stable (low PSI) but the score no longer separates risk inside this segment -- concept drift, not exposure drift",5,0.13697573387693907,8.07387338841446e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Gradient Boosting,163,666,0.0326,0.1332,114.0,115.0,0.1415984706552029,0.6993865030674846,0.17267267267267267,-0.526713830394812,,0.47314715359828147,0.5250848260080486,0.051937672409767155,-0.053705692803437066,0.050169652016097244,0.10387534481953431,0.11313999283924098,0.08095952023988007,-0.03218047259936091,,30216820.0,251194072.0,0.038386056131805533,0.1948266373714533,0.15644058123964777,0.050470132892019806,0.1175,-0.6784544320261786,income,0.14900329571581988,0.28241,"[{""feature"": ""income"", ""psi"": 0.14900329571581988}, {""feature"": ""age"", ""psi"": 0.05287723585225933}, {""feature"": ""region"", ""psi"": 0.0}, {""feature"": ""occupation"", ""psi"": 0.0}]",shap_age,39.2260602558232,3.0,income < 3.798e+04 AND age < 28.5,0.0,0.7807970884545384,True,0.0296,0.0,0.0,1.0,Population Share: Moderate Drift,5.6482,0.013836,"Population shift (Dev 3.3% -> Mon 13.3%, PSI 0.1416) | Significant bad-rate shift (Dev 69.94% -> Mon 17.27%, p_adj=0.0000)",6,0.0,0.7207357739580355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Gradient Boosting,249,935,0.0498,0.187,173.0,151.0,0.18152844642344995,0.6947791164658634,0.16149732620320856,-0.5332817902626549,,0.4739884393063583,0.4820161508311934,0.008027711524835113,-0.05202312138728338,-0.03596769833761315,0.016055423049670225,0.09955886826893828,0.10678807947019864,0.007229211201260355,,45923491.0,355396910.0,0.05833908741205945,0.2756465722149089,0.21730748480284945,0.01805084630858215,0.1175,-0.6937140011936391,income,0.057185168955741106,0.190292,"[{""feature"": ""income"", ""psi"": 0.057185168955741106}, {""feature"": ""age"", ""psi"": 0.015018216278587484}, {""feature"": ""region"", ""psi"": 0.0}, {""feature"": ""occupation"", ""psi"": 0.0}]",shap_income,39.98902004419667,3.0,income < 5.001e+04 AND age < 26.5,0.0,0.35245901380395994,True,0.0609,0.0,0.0,1.0,Population Share: Moderate Drift,3.8058,0.003002,"Population shift (Dev 5.0% -> Mon 18.7%, PSI 0.1815) | Significant bad-rate shift (Dev 69.48% -> Mon 16.15%, p_adj=0.0000)",7,0.0,0.1355611591553692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Gradient Boosting,1191,1115,0.2382,0.223,177.0,244.0,0.0010022710590084291,0.1486146095717884,0.21883408071748878,0.07021947114570037,,0.5859046791250181,0.5975278086239671,0.011623129498949059,0.17180935825003618,0.1950556172479343,0.023246258997898117,0.1923076923076923,0.18851517946208435,-0.0037925128456079427,,202816148.0,356958658.0,0.2576482913014863,0.276857867166414,0.019209575864927664,0.049985058092306946,0.039315194677570574,0.0944474446128038,occupation,0.10413186879250691,0.181221,"[{""feature"": ""occupation"", ""psi"": 0.10413186879250691}, {""feature"": ""income"", ""psi"": 0.07623370072683033}, {""feature"": ""age"", ""psi"": 0.019574662849890546}, {""feature"": ""region"", ""psi"": 0.0}]",shap_occupation,13.902866428210016,9.0,region != North AND income >= 5.001e+04 AND age >= 49.5,1.6755688917213794e-05,3.959970277683636e-24,True,0.0618,0.0,0.0,1.0,Population Share: Stable,3.6244,0.005184,"Significant bad-rate shift (Dev 14.86% -> Mon 21.88%, p_adj=0.0000)",8,1.2888991474779843e-05,3.046130982833566e-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Gradient Boosting,212,315,0.0424,0.063,113.0,95.0,0.008157319101564586,0.5330188679245284,0.30158730158730157,-0.23143156633722678,,0.4741217484580317,0.49119617224880385,0.017074423790772175,-0.051756503083936645,-0.017607655502392294,0.03414884758154435,0.12594976311790473,0.11411483253588517,-0.011834930582019565,,29791043.0,63573291.0,0.03784516864524567,0.04930757487050442,0.01146240622525875,0.022468623992232095,0.06499999999999999,-0.34456748740542686,age,0.063809247512713,0.135824,"[{""feature"": ""age"", ""psi"": 0.063809247512713}, {""feature"": ""income"", ""psi"": 0.026065248456215388}, {""feature"": ""region"", ""psi"": 0.0}, {""feature"": ""occupation"", ""psi"": 0.0}]",shap_age,38.74017896881982,10.0,region = South AND income >= 5.001e+04,1.8243345523138998e-07,0.6584326893309123,True,0.0031,0.0,0.0,1.0,Population Share: Stable,2.7165,0.002151,"Significant bad-rate shift (Dev 53.30% -> Mon 30.16%, p_adj=0.0000)",9,9.823339897074845e-08,0.44754974889580057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Gradient Boosting,660,354,0.132,0.0708,73.0,46.0,0.03812410681946585,0.11060606060606061,0.12994350282485875,0.019337442218798143,,0.5611070920165224,0.43005364201016366,-0.13105345000635876,0.12221418403304485,-0.13989271597967268,-0.2621069000127175,0.1443373550208863,0.16713721061547143,0.02279985559458514,,99451173.0,51670684.0,0.12633818876876862,0.040075888472411704,-0.08626230029635693,0.014548742868225994,1.1275702593849246e-17,0.05049725712119435,income,0.033619379045627465,0.106201,"[{""feature"": ""income"", ""psi"": 0.033619379045627465}, {""feature"": ""age"", ""psi"": 0.024118679609211845}, {""feature"": ""occupation"", ""psi"": 0.00045691281806466903}, {""feature"": ""region"", ""psi"": 0.0}]",shap_age,2.4476185206391706e-09,12.0,region = North AND income >= 5.001e+04 AND age >= 56.5,0.36175570789591993,0.35245901380395994,False,0.0037,0.000372,0.0,1.0,Population Share: Stable,2.124,0.018557,"Gini drop 0.2621 (Dev 0.1222 -> Mon -0.1399) | Population share stable (low PSI) but the score no longer separates risk inside this segment -- concept drift, not exposure drift",10,0.36175570789591993,0.1270773296965985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
